Date,Open,High,Low,Close,Volume
2025-10-07,481.919344,485.778695,463.330259,467.070698,139730165
2025-10-08,466.965081,476.193992,462.315604,471.499368,111476780
2025-10-09,473.248672,477.491643,465.537303,469.748896,119101624
2025-10-10,469.515644,471.352065,463.954770,465.776566,3780257
2025-10-13,469.764635,474.941549,452.626301,457.669928,31976990
2025-10-14,459.255911,474.697127,454.400713,469.731185,45677793
2025-10-15,472.292404,482.715442,453.286034,463.515371,30861339
2025-10-16,461.985843,466.138096,455.311236,459.440614,135842831
2025-10-17,460.340384,464.537419,450.096934,454.238335,7726352
2025-10-20,456.959291,461.680132,451.807483,456.523825,2366442
2025-10-21,455.385648,462.337327,447.220114,454.152976,29070823
2025-10-22,452.769189,467.512508,444.284832,458.913023,141432581
2025-10-23,457.340182,464.144121,440.221047,446.869207,68049819
2025-10-24,450.865263,455.027546,436.615968,440.684262,88490670
2025-10-27,441.702595,450.198328,421.251963,429.513245,141169320
2025-10-28,432.370667,436.138290,419.550579,423.238627,91872024
2025-10-29,421.674610,428.783259,413.421086,420.510102,24844357
2025-10-30,422.195079,439.000666,416.769498,433.430697,75161703
2025-10-31,431.634496,440.592967,427.267224,436.179707,22496147
2025-11-03,435.866460,442.351989,428.453052,434.924565,86771866
2025-11-04,438.763136,443.443983,430.141521,434.779873,78151737
2025-11-05,432.961808,434.966367,430.132237,432.132958,101513483
2025-11-06,432.559361,441.531358,429.847489,438.780483,18855070
2025-11-07,437.059467,444.243833,432.694104,439.850592,4762304
2025-11-10,443.277744,448.305672,428.081202,432.992468,13281442
2025-11-11,435.797603,441.146291,421.813259,427.054642,49737817
2025-11-12,424.311689,439.181689,419.625119,434.383869,38852970
2025-11-13,436.880985,440.681237,428.479788,432.239668,56501113
2025-11-14,432.039314,436.450612,431.376611,435.782169,128240811
2025-11-17,437.082412,456.193496,433.026594,451.999260,16470153
2025-11-18,453.134700,462.728940,451.140354,460.701292,147547435
2025-11-19,461.075782,463.051097,454.015468,455.968904,90399546
2025-11-20,454.215453,459.431766,446.875778,452.067422,118454931
2025-11-21,452.259665,482.019861,444.991686,474.396140,63779484
2025-11-24,475.150476,478.885401,456.065425,459.678735,90207146
2025-11-25,461.951769,471.279310,442.229227,451.342550,88840965
2025-11-26,448.091967,455.559141,427.488236,434.732787,140594528
2025-11-27,433.634602,435.104438,430.674026,432.138791,123180491
2025-11-28,429.037836,433.082712,423.634238,427.666182,48715879
2025-12-01,427.674231,430.432839,422.225977,424.967124,121824863
