Date,Open,High,Low,Close,Volume
2025-10-07,2403.387894,2503.998598,2374.330595,2474.086543,7631430
2025-10-08,2468.663557,2470.871653,2399.335607,2401.483613,35674600
2025-10-09,2408.295924,2486.891415,2364.251774,2442.226721,76444565
2025-10-10,2428.798247,2451.155449,2390.447038,2412.655646,117955645
2025-10-13,2420.916538,2570.705191,2389.666245,2537.944251,114313226
2025-10-14,2524.353858,2682.968888,2479.106578,2635.725351,137128010
2025-10-15,2632.151155,2659.504212,2567.852146,2594.817233,90573803
2025-10-16,2594.407404,2639.271294,2453.992480,2497.174975,114310326
2025-10-17,2485.264842,2576.785775,2451.907559,2542.658158,68149878
2025-10-20,2532.027464,2576.607773,2515.280299,2559.677726,67669941
2025-10-21,2588.529260,2634.776702,2524.648876,2570.575552,74040499
2025-10-22,2566.681819,2598.216017,2558.930915,2590.393508,111030172
2025-10-23,2574.629055,2781.858360,2530.308688,2734.781092,83048605
2025-10-24,2749.176411,2794.610306,2655.215016,2699.833451,37210362
2025-10-27,2700.998629,2713.907600,2627.124456,2639.740655,26400993
2025-10-28,2644.563501,2712.070316,2611.420569,2678.502049,121139167
2025-10-29,2701.785218,2743.455001,2601.680316,2642.434733,112310887
2025-10-30,2637.024636,2669.525518,2515.009407,2546.393272,147161988
2025-10-31,2538.625458,2572.443876,2473.372863,2506.766875,26729908
2025-11-03,2519.112833,2556.315291,2485.443726,2522.599582,120615146
2025-11-04,2533.493404,2559.063298,2455.296862,2480.330193,40677310
2025-11-05,2485.798320,2518.559850,2457.125578,2489.840484,132134932
2025-11-06,2475.612461,2536.510570,2447.796545,2508.327073,106730319
2025-11-07,2504.423035,2528.756000,2450.670341,2474.714659,15616881
2025-11-10,2474.903022,2523.471895,2441.570449,2489.936844,134687894
2025-11-11,2504.840925,2596.776927,2491.689562,2583.214075,145277180
2025-11-12,2566.159860,2672.683165,2519.622928,2625.077766,42909150
2025-11-13,2633.364754,2697.811396,2609.023606,2673.102933,25519148
2025-11-14,2725.984195,2760.740201,2629.454278,2663.412502,121657769
2025-11-17,2687.598114,2718.804903,2577.568280,2607.849071,131702639
2025-11-18,2621.857871,2637.755020,2561.622078,2577.248748,92955765
2025-11-19,2599.096831,2639.955549,2546.953568,2587.632056,145111361
2025-11-20,2583.942276,2662.818949,2565.763773,2644.216406,8571588
2025-11-21,2636.642220,2676.624832,2572.411124,2612.020365,19073523
2025-11-24,2592.440705,2636.223504,2566.592077,2610.197823,129116701
2025-11-25,2627.920225,2668.587056,2615.445187,2655.978820,100907141
2025-11-26,2680.147407,2692.617481,2575.995362,2588.036868,7851708
2025-11-27,2608.416697,2632.360860,2551.689287,2575.329726,89547890
2025-11-28,2589.102742,2616.076848,2516.272319,2542.763649,10920880
2025-12-01,2542.187421,2561.981002,2493.258708,2512.823662,87472143
2025-12-02,2515.941005,2521.286766,2425.883081,2431.048465,137088534
2025-12-03,2471.297666,2498.073363,2367.790936,2393.726171,63634467
2025-12-04,2394.242806,2411.327861,2368.138786,2385.159021,108036777
2025-12-05,2387.239192,2405.712584,2346.462198,2364.761649,71649268
2025-12-08,2370.929443,2389.698829,2341.201185,2359.883122,104561317
2025-12-09,2344.461893,2372.753944,2263.461391,2291.109607,135760791
2025-12-10,2287.990270,2315.307593,2233.839531,2260.832606,138616910
2025-12-11,2271.652653,2287.830135,2226.833825,2242.805876,134533616
2025-12-12,2239.687173,2301.056818,2197.712383,2258.725228,6738724
2025-12-15,2271.116959,2326.530816,2224.291936,2279.532289,99176533
2025-12-16,2289.649099,2361.282874,2274.355695,2345.615648,116001882
