Date,Open,High,Low,Close,Volume
2025-10-07,1515.659431,1543.362986,1479.468670,1507.014206,64818215
2025-10-08,1516.662844,1519.290215,1515.914343,1518.540786,98521699
2025-10-09,1534.051970,1556.447738,1495.286100,1517.439339,121765303
2025-10-10,1516.584671,1538.482530,1501.868076,1523.696919,48419506
2025-10-13,1513.943494,1532.677913,1464.190777,1482.536548,93975324
2025-10-14,1480.037605,1516.911905,1448.386567,1485.151505,107795786
2025-10-15,1492.186450,1508.651807,1453.975557,1470.198287,34471257
2025-10-16,1469.125846,1491.820582,1442.843739,1465.482188,86959544
2025-10-17,1466.020473,1484.349557,1394.611445,1412.268489,137320308
2025-10-20,1432.478644,1440.783906,1385.289061,1393.367564,38696047
2025-10-21,1386.248395,1391.189683,1345.726272,1350.540279,67990153
2025-10-22,1340.642360,1371.199182,1294.498086,1324.691342,5041442
2025-10-23,1331.824807,1350.974791,1320.471107,1339.555190,65649916
2025-10-24,1329.468135,1352.798717,1322.916984,1346.165288,62582057
2025-10-27,1338.914915,1374.404741,1313.623676,1348.924429,49334534
2025-10-28,1345.059291,1392.680052,1330.370201,1377.635209,18009742
2025-10-29,1373.354454,1388.487062,1309.356102,1323.944273,96798400
2025-10-30,1316.102225,1344.035087,1303.380512,1331.167748,32496054
2025-10-31,1327.173816,1337.914951,1283.118073,1293.587385,142724064
2025-11-03,1293.346842,1308.431769,1275.021275,1290.067960,72590319
2025-11-04,1285.638011,1303.160417,1250.524675,1267.804015,122776811
2025-11-05,1256.768348,1269.365964,1231.575044,1244.045125,60483078
2025-11-06,1246.807186,1270.489929,1198.440463,1221.645262,50073822
2025-11-07,1232.716697,1239.457972,1226.782103,1233.519514,103240973
2025-11-10,1223.826400,1280.619629,1212.411084,1268.784959,17431402
2025-11-11,1261.574154,1270.198890,1225.400752,1233.835856,4389342
2025-11-12,1239.767228,1307.915890,1220.988642,1288.400660,23392552
2025-11-13,1294.920401,1332.866694,1264.480865,1302.254750,3391752
2025-11-14,1312.080894,1325.374132,1272.012811,1285.032005,25416740
2025-11-17,1291.263090,1301.299744,1243.733721,1253.476671,47656359
2025-11-18,1264.864435,1283.258284,1236.942306,1255.195549,94584874
2025-11-19,1259.560041,1298.053169,1238.306075,1276.513134,32274105
2025-11-20,1279.464064,1309.192224,1273.299238,1302.914408,13004881
2025-11-21,1298.817094,1344.884791,1296.020960,1341.995700,93915637
2025-11-24,1344.241777,1394.120752,1335.276123,1384.884027,125297215
2025-11-25,1372.846559,1438.984675,1347.669818,1413.070268,86743303
2025-11-26,1429.118057,1445.790225,1344.873274,1360.747831,144889865
2025-11-27,1353.830727,1427.552632,1330.044534,1402.904240,128082616
2025-11-28,1396.988882,1465.204892,1385.861530,1453.626409,145594128
2025-12-01,1446.104923,1526.332426,1437.894731,1517.715668,7461843
2025-12-02,1506.187260,1523.336958,1497.435328,1514.536511,27876926
2025-12-03,1497.153757,1532.405641,1483.472205,1518.528757,67473248
2025-12-04,1516.624944,1538.335415,1493.595052,1515.286361,9782945
2025-12-05,1520.717911,1533.382896,1507.192695,1519.850456,66173281
