Date,Open,High,Low,Close,Volume
2025-10-07,6573.022679,6673.178992,6485.322062,6585.314373,89174523
2025-10-08,6601.120084,6651.609327,6508.755335,6558.921821,62685633
2025-10-09,6516.765280,6652.444628,6460.973430,6595.974644,106697813
2025-10-10,6619.620543,6808.147655,6468.425966,6656.119430,101279086
2025-10-13,6656.835306,6744.139668,6427.846254,6513.267728,77397837
2025-10-14,6509.287822,6550.258368,6387.408825,6427.866894,121283561
2025-10-15,6399.893203,6513.122578,6348.975820,6461.713356,71749443
2025-10-16,6495.354773,6600.007954,6172.919194,6274.006003,57261435
2025-10-17,6255.812359,6421.470985,6182.803321,6347.393145,46912276
2025-10-20,6334.905961,6425.458300,6281.202642,6371.445224,84125511
2025-10-21,6396.539015,6514.153699,6248.050509,6365.086876,13069231
2025-10-22,6356.989876,6473.750438,6176.908193,6292.483958,127636635
2025-10-23,6260.603664,6330.015973,6152.840814,6221.823157,38460576
2025-10-24,6247.716458,6310.069917,5968.746472,6028.916260,95404805
2025-10-27,6017.155861,6138.323942,5816.126980,5935.653845,105769767
2025-10-28,5988.672572,6078.680631,5772.988875,5861.079242,14192265
2025-10-29,5859.406194,5952.164196,5786.700273,5879.212510,10002792
2025-10-30,5917.637168,6211.239198,5840.724000,6131.545799,131612318
2025-10-31,6101.924659,6158.182789,5954.635351,6010.046388,132958974
2025-11-03,5984.009281,6177.100980,5906.074339,6097.685533,49186139
2025-11-04,6150.659106,6214.044396,5813.414895,5873.948560,75677369
2025-11-05,5858.161218,5956.139789,5726.095123,5823.493879,44394078
2025-11-06,5774.887370,5806.724347,5503.178544,5533.685776,90515212
2025-11-07,5524.443348,5704.293177,5452.653615,5631.117224,105014296
2025-11-10,5594.187464,5725.980286,5530.860935,5661.887390,124034005
2025-11-11,5684.952475,5771.972584,5522.476649,5608.323795,109929218
2025-11-12,5626.272331,5677.416592,5367.272176,5416.509640,21676615
2025-11-13,5399.726318,5532.691665,5373.753105,5506.206273,28596980
2025-11-14,5498.889994,5720.610085,5437.984528,5657.942955,116011129
2025-11-17,5662.287329,5673.502407,5618.267071,5629.417044,125573167
2025-11-18,5582.791838,5763.467352,5515.556693,5694.882271,64613339
2025-11-19,5701.257914,5744.230882,5406.252521,5447.311379,29252207
2025-11-20,5438.967367,5555.283414,5183.028682,5296.293551,61684800
2025-11-21,5367.194540,5433.577239,5143.152194,5207.560503,9522254
2025-11-24,5206.266181,5286.205280,5084.779677,5164.070893,31240339
2025-11-25,5137.889657,5208.071191,4834.532808,4901.485150,143953809
2025-11-26,4869.197643,5023.579852,4840.456819,4994.101771,95974304
2025-11-27,5041.582680,5092.816835,4948.603527,4999.409101,32000511
2025-11-28,5022.958653,5106.255953,4800.146702,4881.091373,20499355
2025-12-01,4882.576545,4905.184201,4869.355255,4891.937563,41857994
2025-12-02,4867.948658,4898.384583,4808.150524,4838.401713,18308317
2025-12-03,4862.398986,4982.706574,4752.477182,4872.555174,45875696
2025-12-04,4819.827067,5213.649253,4767.081240,5157.211259,63169351
2025-12-05,5107.221490,5276.253753,5058.593030,5226.489680,144337082
2025-12-08,5198.749107,5349.076125,5131.231611,5280.496949,111635951
2025-12-09,5280.460758,5446.292041,5222.647685,5387.309139,73195091
2025-12-10,5336.527379,5438.137874,5254.016422,5355.336105,47902243
2025-12-11,5372.500007,5490.627975,5322.080555,5439.579005,134030577
2025-12-12,5440.711179,5715.552288,5404.366566,5677.625061,125096051
2025-12-15,5631.391733,5661.228013,5488.882148,5518.118282,146600951
2025-12-16,5478.626781,5680.899151,5389.269976,5589.730241,46904900
2025-12-17,5558.046254,5690.241707,5474.520891,5605.995768,90283236
2025-12-18,5591.470514,5813.823418,5500.758613,5721.009964,11880643
2025-12-19,5742.725377,5915.773276,5687.372741,5859.297035,110111584
2025-12-22,5846.803693,5956.324522,5781.912799,5890.943739,20523255
2025-12-23,5913.059061,6121.016194,5845.803843,6052.178629,134383985
