Date,Open,High,Low,Close,Volume
2024-01-01,333.8999938964844,335.8500061035156,328.1499938964844,330.29998779296875,10096386
2024-01-02,331.70001220703125,332.70001220703125,319.6000061035156,329.8500061035156,15689859
2024-01-03,329.6000061035156,329.6000061035156,324.8500061035156,326.70001220703125,9954264
2024-01-04,326.79998779296875,340.79998779296875,326.79998779296875,337.8500061035156,26968463
2024-01-05,339.3500061035156,349.70001220703125,336.1499938964844,340.75,37557423
2024-01-08,344.0,344.0,337.3500061035156,338.95001220703125,14548833
2024-01-09,341.6499938964844,344.8500061035156,338.04998779296875,340.20001220703125,14504090
2024-01-10,342.20001220703125,348.75,340.75,346.45001220703125,23432704
2024-01-11,349.45001220703125,360.0,347.8500061035156,357.29998779296875,33499272
2024-01-12,361.6499938964844,361.8500061035156,356.54998779296875,357.75,20933438
2024-01-15,359.6499938964844,360.20001220703125,353.0,358.8999938964844,12869181
2024-01-16,358.95001220703125,360.70001220703125,349.0,353.45001220703125,14129539
2024-01-17,352.3999938964844,355.3500061035156,346.5,348.79998779296875,12084011
2024-01-18,347.79998779296875,350.0,335.29998779296875,345.54998779296875,16863929
2024-01-19,348.0,351.29998779296875,345.1000061035156,348.6499938964844,13483525
2024-01-23,365.5,365.75,341.20001220703125,346.20001220703125,25989141
2024-01-24,348.5,357.8999938964844,343.75,356.95001220703125,19810051
2024-01-25,358.95001220703125,366.70001220703125,358.0,365.1000061035156,19949672
2024-01-29,369.45001220703125,387.25,366.8500061035156,381.8999938964844,34448280
2024-01-30,386.1000061035156,392.79998779296875,382.0,383.25,23860682
2024-01-31,385.0,391.20001220703125,383.70001220703125,389.75,15543971
2024-02-01,392.1000061035156,396.70001220703125,385.45001220703125,388.8500061035156,25396799
2024-02-02,391.54998779296875,394.79998779296875,387.54998779296875,389.79998779296875,13340756
2024-02-05,395.5,402.5,390.20001220703125,394.0,22188678
2024-02-06,396.6499938964844,396.6499938964844,386.75,392.95001220703125,12288416
2024-02-07,395.70001220703125,401.75,392.0,395.1499938964844,13281036
2024-02-08,396.5,410.8999938964844,393.1000061035156,407.3999938964844,21626429
2024-02-09,412.8999938964844,412.8999938964844,384.04998779296875,392.1000061035156,38295877
2024-02-12,379.8999938964844,386.1499938964844,359.20001220703125,361.70001220703125,44078652
2024-02-13,361.70001220703125,366.5,354.6000061035156,365.04998779296875,21221871
