Date,Open,High,Low,Close,Volume
2025-10-07,1593.444105,1614.024470,1550.484894,1570.772440,69948505
2025-10-08,1584.882952,1599.609644,1523.450688,1537.739323,53283232
2025-10-09,1536.490417,1650.250436,1523.205491,1636.104222,99129067
2025-10-10,1646.537437,1662.102157,1579.030818,1594.099846,116932530
2025-10-13,1601.947262,1649.580375,1584.138089,1631.443289,113862411
2025-10-14,1628.387000,1668.665265,1612.798150,1652.842301,104784016
2025-10-15,1656.015646,1659.448481,1632.055386,1635.445581,70635457
2025-10-16,1648.080774,1683.208132,1591.022029,1625.671759,149306363
2025-10-17,1618.358431,1632.255203,1584.287459,1598.009496,99447890
2025-10-20,1599.204389,1614.765232,1567.605776,1583.009032,109949763
2025-10-21,1591.076901,1656.093253,1558.282887,1622.648509,66329814
2025-10-22,1628.990090,1662.194909,1598.990916,1632.137768,35624586
2025-10-23,1640.058998,1652.043859,1597.170140,1608.927505,102333243
2025-10-24,1614.921541,1683.769875,1593.880639,1662.114098,77702615
2025-10-27,1650.497400,1688.258709,1633.370461,1670.919850,35234243
2025-10-28,1660.350125,1766.599692,1638.193916,1743.336093,54892143
2025-10-29,1733.632718,1764.309312,1726.339520,1756.918155,49928407
2025-10-30,1750.085705,1762.815100,1733.806855,1746.510243,48422184
2025-10-31,1754.192614,1789.869297,1668.718909,1703.361797,96231315
2025-11-03,1704.921866,1776.631493,1679.179003,1750.204895,148794590
2025-11-04,1754.500490,1765.148406,1724.488055,1735.017732,49346207
2025-11-05,1750.997493,1794.825606,1731.470837,1775.030936,128814454
2025-11-06,1785.660940,1813.135256,1725.404893,1752.366945,93878592
2025-11-07,1768.691610,1776.238541,1708.135521,1715.455295,123242258
2025-11-10,1714.689439,1726.589331,1681.441313,1693.192013,88168165
2025-11-11,1700.611283,1709.270139,1661.834468,1670.339190,78437406
2025-11-12,1663.956263,1732.156840,1638.618449,1706.176125,125140696
2025-11-13,1702.358918,1759.305219,1668.818055,1725.312119,133156121
2025-11-14,1734.228902,1770.343265,1664.097350,1699.488259,102627006
2025-11-17,1700.663659,1717.620081,1674.023758,1690.882659,67554754
2025-11-18,1685.074327,1708.997583,1632.882754,1656.398901,87676891
2025-11-19,1654.921173,1692.272259,1631.179778,1668.338382,18173483
2025-11-20,1680.401000,1698.016721,1666.163946,1683.751282,98271876
2025-11-21,1668.532114,1701.291575,1651.211831,1683.812671,129186200
2025-11-24,1718.827967,1747.146295,1639.330735,1666.791747,37952381
2025-11-25,1657.144498,1690.617023,1581.203339,1613.800360,78702671
2025-11-26,1622.036487,1648.542041,1599.094375,1625.550229,83974526
2025-11-27,1606.800357,1677.529596,1576.745929,1646.728334,112947164
2025-11-28,1653.068495,1677.844701,1564.797391,1588.607453,70515645
2025-12-01,1588.597697,1631.515817,1564.828859,1607.464689,46450789
2025-12-02,1601.316323,1682.666588,1571.159537,1651.563521,4676923
2025-12-03,1647.371091,1737.976261,1630.897767,1720.768975,67351358
2025-12-04,1708.930451,1721.033466,1706.862248,1718.953133,38164972
2025-12-05,1726.907087,1744.561033,1630.033903,1646.869636,15026728
2025-12-08,1641.597079,1707.168973,1628.352517,1693.505608,77902047
2025-12-09,1694.609786,1716.455668,1632.648419,1653.970401,69008389
2025-12-10,1640.633352,1740.048470,1630.401858,1729.264247,6726081
2025-12-11,1722.403594,1737.944002,1708.729221,1724.254931,55380596
2025-12-12,1715.616443,1763.297862,1697.778110,1745.152425,61036220
2025-12-15,1747.736808,1773.859163,1649.354634,1674.380579,140953355
