Date,Open,High,Low,Close,Volume
2025-10-07,748.381581,761.134919,740.607759,753.309904,23079335
2025-10-08,751.209076,774.780708,743.224912,766.632616,140474291
2025-10-09,771.274202,778.210750,753.481289,760.319313,129099546
2025-10-10,755.703823,778.063758,746.685638,768.888237,106628403
2025-10-13,773.592151,800.411473,761.810947,788.404685,71941577
2025-10-14,791.350328,795.654620,787.284036,791.587111,142796538
2025-10-15,796.947315,798.660372,771.005078,772.665942,60297123
2025-10-16,775.121887,777.047175,768.232779,770.145707,107700557
2025-10-17,766.137667,804.057738,754.708641,792.239335,83180268
2025-10-20,789.043829,801.535957,785.613804,798.066710,54738300
2025-10-21,794.648429,835.884650,784.915893,825.770937,70022408
2025-10-22,824.537286,854.867662,815.694419,845.796794,96755128
2025-10-23,850.800840,868.269786,834.510994,851.957788,24986991
2025-10-24,843.924449,859.977664,843.497744,859.543062,99952401
2025-10-27,852.151704,858.394193,841.387199,847.596317,119676839
2025-10-28,848.295797,859.527860,842.970817,854.166030,80478260
2025-10-29,852.983500,908.911201,843.872418,899.305336,85727168
2025-10-30,893.874391,918.264410,878.084102,902.324844,82640835
2025-10-31,906.440913,919.782028,849.569722,862.260585,140162449
2025-11-03,858.998862,864.205960,836.599346,841.701590,148470977
2025-11-04,850.515006,854.702755,816.569761,820.610265,9969975
2025-11-05,819.120200,845.573578,806.503212,832.746699,65194434
2025-11-06,832.248570,850.343316,823.144064,841.141523,19107459
2025-11-07,842.291410,854.374470,813.029274,824.862306,74097273
2025-11-10,821.836315,845.920163,807.585230,831.501479,126990334
2025-11-11,831.754904,845.532720,822.726253,836.453071,8153030
2025-11-12,833.097301,839.062784,827.072325,833.037378,17083359
2025-11-13,839.810731,853.711732,822.254941,836.094428,27232224
2025-11-14,831.212436,848.227121,814.589836,831.596834,43900778
2025-11-17,831.747174,855.100915,819.316900,842.509797,5730569
2025-11-18,838.207618,885.618883,829.504318,876.517799,136198650
2025-11-19,877.130990,887.452096,866.652365,876.971595,44128084
2025-11-20,873.729145,891.695974,869.360462,887.259638,115427934
2025-11-21,888.250665,912.162644,877.074460,900.828185,4580933
2025-11-24,900.544912,901.979347,891.332616,892.754643,10972208
2025-11-25,889.752675,904.954486,876.511890,891.684947,105895094
2025-11-26,895.607120,911.896776,882.550706,898.793905,136845769
2025-11-27,910.727568,925.682423,888.602432,903.437580,99010108
2025-11-28,901.365845,913.911066,895.475101,907.977115,51799605
2025-12-01,909.361937,925.161647,895.031078,910.808000,11633329
2025-12-02,915.536478,970.761655,901.177845,955.771997,7378742
2025-12-03,958.089562,979.383431,904.972779,925.543296,96112058
2025-12-04,931.327616,957.902129,919.826411,946.217049,44594377
2025-12-05,948.309655,966.926884,936.905465,955.436982,35193998
2025-12-08,948.247499,965.501489,936.476117,953.662880,67455057
2025-12-09,959.924598,967.632017,929.410060,936.932874,28661009
2025-12-10,934.590741,945.767750,909.830637,920.843237,12894077
2025-12-11,922.018482,964.674698,911.329650,953.619520,56380222
2025-12-12,952.349541,983.187740,942.711809,973.337609,115863058
2025-12-15,981.023716,987.933619,971.914118,978.808417,17652659
2025-12-16,980.611635,988.098059,953.845800,961.183904,92598037
2025-12-17,964.234734,967.064807,946.754405,949.541353,117620636
2025-12-18,949.950802,961.324775,921.044820,932.206334,8405410
2025-12-19,935.772439,954.884923,915.021089,934.099403,89278770
2025-12-22,932.773724,991.902285,930.880700,989.893340,94322103
2025-12-23,989.641135,996.890023,943.073859,950.032624,4058064
2025-12-24,949.841379,980.143860,935.179451,965.244172,47204917
2025-12-25,974.883190,988.465898,945.528382,958.888238,76998984
2025-12-26,957.001299,991.508738,938.527699,972.731489,122244424
2025-12-29,975.127922,979.164584,953.493613,957.457125,14697164
2025-12-30,959.848304,986.285397,952.836203,979.132418,92324776
2025-12-31,978.278291,1006.362134,965.463410,993.349825,92309948
2026-01-01,997.463306,1011.489717,978.901248,992.862968,62563655
2026-01-02,1003.500458,1023.440228,952.763868,972.079294,52537052
2026-01-05,971.188036,1002.840102,966.115312,997.629270,81974030
2026-01-06,1002.107593,1013.893761,981.733087,993.417042,67190586
2026-01-07,996.408449,1015.167936,953.349511,971.642731,23481011
2026-01-08,965.005678,973.411379,948.418096,956.751902,112154249
2026-01-09,957.548410,968.275151,937.212231,947.830104,125952058
2026-01-12,944.888033,982.860340,937.126600,974.852771,57894434
2026-01-13,967.781436,981.368126,938.295613,951.655916,8840513
2026-01-14,938.914452,983.139301,928.090758,971.934951,12689525
2026-01-15,976.636886,988.659119,950.676904,962.525427,137526278
2026-01-16,961.102119,982.570287,957.553662,978.955913,15815075
2026-01-19,978.882894,1015.332927,963.693987,999.819161,53612494
2026-01-20,1000.923608,1052.303116,981.077746,1031.844175,117993080
2026-01-21,1021.840299,1061.069220,1006.810318,1045.688463,71953113
2026-01-22,1035.283840,1051.718613,1015.705587,1032.089653,58036187
2026-01-23,1043.796548,1077.445501,1029.228096,1062.614405,38815327
2026-01-26,1048.641919,1094.457310,1029.612830,1074.950809,89325969
2026-01-27,1076.538476,1090.805787,1046.157326,1060.208213,3614723
2026-01-28,1059.602700,1071.964698,1051.901931,1064.230297,95497945
2026-01-29,1071.611018,1136.544613,1060.238762,1124.609917,36824235
2026-01-30,1134.805015,1146.494140,1113.188972,1124.774779,87519543
2026-02-02,1119.868906,1131.837849,1073.558000,1085.155938,90918973
2026-02-03,1088.739620,1089.160620,1085.431897,1085.851781,113530800
2026-02-04,1091.250047,1098.488898,1046.647855,1053.637200,100045598
2026-02-05,1053.293701,1061.403351,1036.885619,1044.930881,36476984
2026-02-06,1041.669873,1124.980194,1029.843773,1112.351642,43222942
2026-02-09,1106.711787,1151.637265,1082.937267,1127.417934,25370370
2026-02-10,1129.099100,1150.862296,1128.335088,1150.084084,32927727
2026-02-11,1152.666361,1167.446583,1124.346482,1138.950835,31233022
2026-02-12,1145.762171,1151.653139,1131.300836,1137.147512,64807206
2026-02-13,1137.902374,1152.172687,1091.878983,1105.746026,36969822
2026-02-16,1102.567150,1120.734254,1088.046964,1106.166663,103136977
2026-02-17,1113.922626,1143.628448,1105.591668,1135.138815,14258398
2026-02-18,1141.630154,1173.426030,1129.912193,1161.504079,104514577
2026-02-19,1157.453409,1206.748768,1141.032677,1189.868169,80861820
2026-02-20,1192.172985,1206.947849,1145.638978,1160.015306,34469676
2026-02-23,1174.195518,1178.088128,1169.043384,1172.931805,38296386
2026-02-24,1175.338671,1195.378365,1155.271942,1175.311167,79432996
2026-02-25,1177.316643,1227.295158,1168.181074,1217.845102,146861402
2026-02-26,1221.060719,1281.678320,1203.393217,1263.398237,129744485
2026-02-27,1263.318611,1281.140239,1252.653193,1270.414912,19831768
2026-03-02,1275.783280,1294.996855,1268.128597,1287.273232,12740792
2026-03-03,1282.354100,1298.436479,1227.451285,1243.040621,28436912
2026-03-04,1248.485177,1265.919118,1180.350976,1197.066908,88309743
2026-03-05,1200.303001,1216.849498,1159.899642,1176.112668,19826637
2026-03-06,1166.472216,1186.031389,1153.683695,1173.169443,140525387
2026-03-09,1173.542212,1236.637093,1155.928852,1218.351208,83791450
2026-03-10,1218.415103,1251.260217,1206.494935,1239.137317,33586661
2026-03-11,1239.213872,1290.032456,1224.358694,1274.751270,17791777
2026-03-12,1279.455750,1297.420996,1214.976198,1232.279021,53572736
2026-03-13,1222.122871,1232.081896,1209.937500,1219.878234,137750480
2026-03-16,1233.227943,1259.926738,1150.491304,1175.950061,17567780
2026-03-17,1178.535012,1200.473327,1098.990753,1119.836400,145122546
2026-03-18,1111.937704,1146.372298,1104.078813,1138.326895,45159553
2026-03-19,1137.541030,1157.782141,1090.711344,1110.470773,37507319
2026-03-20,1115.688592,1135.496024,1086.824064,1106.467794,48784178
2026-03-23,1110.534399,1131.035638,1095.432965,1115.861761,40736983
2026-03-24,1109.280341,1124.142200,1077.689621,1092.324307,44250237
2026-03-25,1088.734936,1111.239517,1039.703382,1061.648066,14691428
2026-03-26,1074.085086,1100.688327,1040.904021,1067.340203,81743704
2026-03-27,1070.176637,1106.558961,1052.851393,1088.930114,93204248
2026-03-30,1085.935719,1102.448637,1058.187002,1074.526429,149663111
2026-03-31,1066.879238,1080.124828,1052.921258,1066.157893,24147882
2026-04-01,1066.541706,1115.294165,1051.805332,1100.094197,94976677
2026-04-02,1096.708107,1138.028069,1083.035829,1124.015360,70188598
2026-04-03,1131.179946,1148.053519,1124.205363,1141.018276,103061309
2026-04-06,1139.990910,1165.995238,1120.281613,1146.178956,65389222
2026-04-07,1150.915403,1193.975430,1133.921036,1176.601779,91325595
2026-04-08,1181.250902,1219.596479,1169.850149,1207.938156,42569065
2026-04-09,1209.156360,1274.987238,1198.409736,1263.755353,46797492
2026-04-10,1262.626915,1273.005426,1248.568128,1258.916137,71241770
2026-04-13,1269.747089,1289.505446,1268.469134,1288.208910,52654082
2026-04-14,1287.074699,1310.055229,1273.371795,1296.254592,71114434
2026-04-15,1297.271645,1335.371844,1291.650513,1329.610586,143655022
2026-04-16,1327.047524,1364.337378,1315.455709,1352.523034,22697526
2026-04-17,1352.571902,1378.697854,1280.468303,1305.688669,60088766
2026-04-20,1309.749717,1319.314430,1291.612442,1301.114093,114477513
2026-04-21,1308.402943,1340.446849,1288.353537,1320.216418,51587287
2026-04-22,1319.650636,1330.887041,1261.260708,1272.092168,57076896
2026-04-23,1264.806385,1323.874305,1242.073773,1300.500162,16717323
2026-04-24,1294.460140,1309.626407,1224.188673,1238.701657,85088293
2026-04-27,1241.176656,1267.602386,1203.147991,1229.321309,147180812
2026-04-28,1227.890287,1254.149010,1178.361014,1204.111216,129469035
2026-04-29,1206.061885,1220.120809,1175.199437,1189.060174,12393676
2026-04-30,1189.033922,1225.579411,1175.313945,1211.599060,10628539
2026-05-01,1215.164089,1251.136890,1190.554816,1226.302053,60501723
2026-05-04,1223.131065,1258.236090,1219.378314,1254.387439,140384090
2026-05-05,1248.188402,1259.568417,1209.886593,1221.018897,14738772
2026-05-06,1226.987713,1244.815235,1179.801507,1197.196173,13354708
2026-05-07,1194.582098,1226.677007,1186.481173,1218.414465,144525074
2026-05-08,1218.848708,1285.900560,1205.671549,1272.147183,23683076
2026-05-11,1270.480533,1288.051830,1228.778627,1246.011506,53114587
2026-05-12,1249.587415,1269.906167,1178.394491,1197.872337,114584617
2026-05-13,1188.178597,1254.638598,1172.114431,1237.902169,97384779
2026-05-14,1236.138089,1258.704435,1212.666909,1235.216430,143394325
2026-05-15,1240.745323,1242.824463,1233.841433,1235.912474,9496022
2026-05-18,1218.740988,1307.870146,1193.710140,1281.549323,41338803
2026-05-19,1283.358900,1299.297708,1273.952723,1289.843999,147503008
2026-05-20,1301.513520,1333.665226,1280.976048,1312.947332,37204702
2026-05-21,1309.452808,1372.444964,1288.886767,1351.222890,98975863
2026-05-22,1358.146853,1382.187664,1326.462628,1350.365703,92640091
2026-05-25,1344.609207,1393.715729,1326.167216,1374.858848,131103983
2026-05-26,1376.023867,1393.497068,1363.328559,1380.758082,141588274
2026-05-27,1388.235075,1402.234101,1344.380529,1358.075424,93274944
2026-05-28,1353.772056,1372.723951,1302.237325,1320.726607,122750685
2026-05-29,1323.901323,1342.105343,1317.228902,1335.375095,106918464
2026-06-01,1331.340970,1338.563016,1311.738442,1318.892962,26156347
2026-06-02,1329.301319,1351.166047,1318.889023,1340.664742,115409130
2026-06-03,1333.452240,1348.563455,1301.696505,1316.616936,16595662
2026-06-04,1312.203489,1327.473440,1307.107739,1322.338333,1119909
2026-06-05,1328.645596,1342.583915,1298.749203,1312.518337,103896144
2026-06-08,1314.576357,1326.924037,1245.493981,1257.303705,135144225
2026-06-09,1264.415722,1275.653186,1227.505924,1238.513180,104148028
2026-06-10,1231.309119,1240.390026,1214.098505,1223.119009,68684743
2026-06-11,1208.988937,1222.784380,1193.466348,1207.241856,127700654
2026-06-12,1204.850344,1230.239445,1186.299394,1211.584806,109279253
2026-06-15,1213.942500,1222.387529,1169.717422,1177.911796,87718927
2026-06-16,1177.958081,1204.274043,1163.580044,1189.752050,67989355
2026-06-17,1196.642390,1197.691016,1136.405089,1137.401802,118810157
2026-06-18,1142.726140,1153.712995,1095.140270,1105.771824,65824000
2026-06-19,1095.837234,1163.148575,1087.000568,1153.844151,27519265
2026-06-22,1150.908398,1164.187969,1134.185949,1147.425331,143532441
2026-06-23,1159.508242,1177.286426,1123.171398,1140.660601,140974711
2026-06-24,1137.545953,1151.378222,1086.643750,1100.019710,52935879
2026-06-25,1098.113036,1112.869185,1085.722715,1100.452468,113048412
2026-06-26,1099.795020,1131.397488,1084.655192,1116.034113,80074136
2026-06-29,1108.012303,1138.292548,1093.394170,1123.470473,129498493
2026-06-30,1120.164387,1138.231709,1084.260363,1102.035277,40333493
2026-07-01,1108.997117,1145.931145,1099.922622,1136.630536,37308965
2026-07-02,1134.762339,1197.650008,1129.145337,1191.750916,1826368
2026-07-03,1185.352191,1253.748626,1172.618648,1240.423484,92004981
2026-07-06,1262.718338,1280.226612,1155.560089,1171.807840,68033860
2026-07-07,1173.724612,1219.371686,1155.948640,1201.179906,53262653
2026-07-08,1189.738527,1215.129206,1170.369740,1195.663954,34074793
2026-07-09,1196.344184,1228.677574,1172.817722,1204.981262,47486029
2026-07-10,1209.527028,1223.590776,1179.902622,1193.783310,12785812
2026-07-13,1192.007439,1243.769178,1172.037962,1223.275868,147093787
2026-07-14,1224.162431,1234.308629,1167.408845,1177.165520,136752564
2026-07-15,1186.739547,1203.981333,1116.147325,1132.602571,11056756
2026-07-16,1142.437146,1150.660579,1102.416998,1110.409894,3830647
2026-07-17,1106.113381,1150.215251,1090.667907,1134.375138,125009935
2026-07-20,1137.424700,1146.211740,1097.456829,1106.001110,82515022
2026-07-21,1103.925086,1113.242481,1051.684164,1060.636190,90104014
2026-07-22,1062.961515,1079.880476,1052.324475,1069.181196,117087286
2026-07-23,1071.840322,1088.659427,1055.510477,1072.322240,143901747
2026-07-24,1080.930424,1098.618270,1062.448411,1080.123045,64052161
2026-07-27,1088.145332,1091.683886,1048.880254,1052.302249,149226988
2026-07-28,1056.649586,1088.274255,1040.901839,1072.293361,145451483
2026-07-29,1067.574150,1089.385350,1047.955303,1069.726940,88072999
2026-07-30,1061.691672,1109.739784,1050.752542,1098.422200,116010678
2026-07-31,1102.520145,1112.349657,1097.586624,1107.394326,71506738
2026-08-03,1098.553490,1102.704021,1063.815856,1067.850385,111212757
2026-08-04,1064.137715,1106.894789,1052.036404,1094.448782,133277644
2026-08-05,1084.874512,1150.028032,1063.516606,1127.824569,121777550
2026-08-06,1137.281095,1156.956410,1089.379802,1108.558202,91983765
2026-08-07,1101.436244,1109.095540,1077.533638,1085.079189,62612999
2026-08-10,1077.713954,1145.264730,1072.008320,1139.233400,107558711
2026-08-11,1152.272340,1165.841148,1093.086147,1106.111377,2648445
2026-08-12,1103.151978,1127.542021,1094.955212,1119.225821,76034030
2026-08-13,1128.041106,1174.324268,1108.279830,1154.106375,105272198
2026-08-14,1146.170874,1155.438126,1103.225773,1112.218507,19751548
2026-08-17,1114.748467,1164.088191,1084.780400,1133.612984,8272393
2026-08-18,1124.738391,1140.692825,1115.360047,1131.260101,35136589
2026-08-19,1130.357389,1156.339353,1121.294189,1147.141577,84654555
2026-08-20,1157.488099,1163.975916,1127.669923,1134.026235,61935146
2026-08-21,1128.746494,1172.695661,1115.898112,1159.497248,41320967
2026-08-24,1164.990421,1180.907750,1132.155648,1147.838632,34494970
2026-08-25,1128.419701,1175.404186,1119.541644,1166.228660,27708223
2026-08-26,1172.726728,1190.146650,1146.511985,1163.799298,112534675
2026-08-27,1155.581695,1172.219895,1130.991792,1147.513830,28620255
2026-08-28,1140.465401,1183.507221,1134.623703,1177.475947,139144742
2026-08-31,1176.592619,1198.260736,1168.011294,1189.584655,117623614
2026-09-01,1183.227683,1196.708059,1174.350850,1187.796947,96893930
2026-09-02,1196.569981,1212.944245,1179.593696,1195.959607,85605689
2026-09-03,1181.152229,1184.809612,1170.481557,1174.117156,135725660
2026-09-04,1177.290120,1231.428236,1171.682533,1225.590588,105268711
2026-09-07,1238.511485,1258.946648,1186.805310,1206.715852,8577005
2026-09-08,1202.432655,1216.908593,1189.126214,1203.589351,101376663
2026-09-09,1206.610229,1257.096101,1187.439292,1237.435407,82649006
2026-09-10,1241.308827,1271.405288,1215.454771,1245.464673,133218623
2026-09-11,1256.172486,1267.618813,1218.844333,1230.052654,94786722
2026-09-14,1235.322046,1239.993906,1224.262388,1228.909998,25546203
2026-09-15,1230.456539,1265.603173,1215.444339,1250.348283,31032015
2026-09-16,1263.289625,1276.330660,1221.694339,1234.437532,37508562
2026-09-17,1239.229474,1252.766303,1211.099490,1224.475149,129920575
2026-09-18,1227.004417,1246.368838,1184.420730,1203.412831,11778809
2026-09-21,1213.283038,1238.228906,1177.905346,1202.632228,74945666
2026-09-22,1199.121993,1214.784511,1166.844621,1182.287250,13571610
2026-09-23,1179.219672,1220.382602,1166.106226,1206.960663,69627761
