Date,Open,High,Low,Close,Volume
2025-10-07,910.410367,914.892986,850.421746,854.629715,62519443
2025-10-08,861.066968,871.079697,835.771867,845.604797,144779633
2025-10-09,836.503247,880.515220,831.593315,875.377115,52642221
2025-10-10,877.030487,883.610614,849.703130,856.126420,4178797
2025-10-13,857.736663,869.586281,833.432680,845.107831,26481618
2025-10-14,858.370463,868.623192,825.943670,835.928341,143638497
2025-10-15,835.833296,847.851663,825.516086,837.513711,111852503
2025-10-16,826.904312,844.803903,810.751319,828.617445,23675229
2025-10-17,824.112111,828.575149,815.326471,819.765973,141327322
2025-10-20,822.723835,827.803811,804.989271,809.990625,50618615
2025-10-21,812.230767,828.228843,802.029906,817.956078,22390490
2025-10-22,815.320671,821.285924,791.550960,797.384987,8556797
2025-10-23,792.365474,811.139079,784.462769,803.129024,51307938
2025-10-24,799.984285,813.095327,786.634382,799.741444,41006425
2025-10-27,801.838295,819.518311,789.683087,807.280602,1584375
2025-10-28,810.833223,821.546795,768.855373,779.150317,149697175
2025-10-29,778.187305,791.916015,765.263942,778.979496,126050692
2025-10-30,781.296018,816.335364,769.591568,804.286498,45674189
2025-10-31,802.290167,826.711000,784.597020,808.872686,49819381
2025-11-03,820.000247,830.529457,811.956970,822.462033,147438406
2025-11-04,825.747871,838.966466,798.598876,811.590845,84114005
2025-11-05,817.740473,830.675645,788.698512,801.374809,80976550
2025-11-06,812.911600,828.104751,759.381997,773.845000,136508952
2025-11-07,778.478677,786.859315,752.663208,760.854111,99139369
2025-11-10,767.857745,777.725673,735.282162,744.854470,14537866
2025-11-11,743.043366,757.785778,731.849024,746.538775,51614302
2025-11-12,747.972307,757.419329,743.369327,752.786721,116961395
2025-11-13,744.039490,759.276996,734.102310,749.269959,67632675
2025-11-14,747.075704,756.331971,727.214294,736.337516,95873790
2025-11-17,739.305297,747.002793,732.296962,739.987986,3212615
2025-11-18,737.553139,764.350958,728.903523,755.490976,124920114
2025-11-19,762.905381,776.649606,751.654479,765.362469,145602320
2025-11-20,761.258370,789.415196,748.479364,776.382309,38232709
2025-11-21,781.635530,803.364599,776.916858,798.543853,8244559
2025-11-24,801.962146,828.017255,796.326584,822.239202,37654256
2025-11-25,813.948774,834.086331,799.057303,819.100606,36164900
2025-11-26,824.074656,854.909169,811.835492,842.397869,101074499
2025-11-27,834.822408,850.042868,818.265727,833.461373,116184696
2025-11-28,843.961467,853.200598,834.637080,843.875268,128948250
2025-12-01,839.539962,842.246565,808.732850,811.348566,6271284
2025-12-02,812.188465,837.542380,799.973325,825.132563,126111796
2025-12-03,824.217907,830.919911,811.063254,817.712360,113514869
2025-12-04,808.378760,864.512244,799.713335,855.343381,25725032
2025-12-05,858.020581,865.456514,823.700291,830.901196,87752717
2025-12-08,835.072393,841.006684,831.243156,837.167839,34256014
2025-12-09,842.092569,852.012194,805.797761,815.402990,84427084
2025-12-10,823.453736,832.854919,808.962157,818.304553,46762867
2025-12-11,816.825803,827.418575,790.981936,801.374330,134637558
2025-12-12,803.174575,813.618224,766.865102,776.967988,58423635
2025-12-15,773.149701,796.056797,761.296785,784.036971,41462950
2025-12-16,791.990073,804.583430,767.339792,779.738335,94476841
2025-12-17,779.344471,787.943641,743.213198,751.505195,51084511
2025-12-18,750.880010,782.202644,739.833959,770.862632,87948277
2025-12-19,771.853240,807.031171,763.590822,798.483683,69179701
2025-12-22,797.049224,803.042873,776.618260,782.502521,116993874
2025-12-23,780.882586,801.889283,771.980532,792.850791,34074645
2025-12-24,795.804211,804.986215,774.017062,783.051930,71249282
2025-12-25,783.372903,788.615133,770.726361,775.918709,45462971
2025-12-26,787.704702,810.869805,781.022797,804.049254,116453623
2025-12-29,806.945692,816.529418,772.592193,781.878204,16388433
2025-12-30,781.053985,786.751603,766.156727,771.786742,1111694
2025-12-31,776.178630,787.525246,769.117304,780.425285,115266616
2026-01-01,779.398092,792.585718,763.346348,776.484679,27970117
2026-01-02,765.945612,806.762805,759.354065,799.879233,39267956
2026-01-05,804.672864,837.183324,795.968000,828.223690,145628538
2026-01-06,827.201834,864.505597,809.851074,846.744917,52807349
2026-01-07,849.291478,861.931855,836.982766,849.618405,59850160
2026-01-08,856.320108,882.264752,841.425749,867.181476,113572524
2026-01-09,864.484262,891.876320,853.166301,880.350634,33291627
2026-01-12,876.833622,889.512694,869.202826,881.838343,130585754
2026-01-13,887.681968,894.584629,882.668735,889.560785,123732607
2026-01-14,885.301507,899.321069,870.629085,884.638142,56894310
2026-01-15,884.031235,896.993820,871.835754,884.787901,144052926
2026-01-16,879.705187,919.124629,876.787565,916.086345,137108200
2026-01-19,912.913727,944.533665,902.355267,933.734400,118320367
2026-01-20,940.875120,951.990599,915.308582,926.251295,18867847
2026-01-21,914.384959,934.566106,897.309140,917.433359,35988275
2026-01-22,915.126322,921.504467,873.935908,880.069719,78873936
2026-01-23,876.166399,887.970226,848.965347,860.558908,49396969
2026-01-26,847.524499,888.782486,837.675163,878.572334,62296105
2026-01-27,873.032491,917.374582,855.005540,898.815251,78276254
2026-01-28,891.008129,935.949445,879.644348,924.162814,127005453
2026-01-29,917.135464,927.054798,893.706476,903.478098,11798838
2026-01-30,895.866344,925.996349,882.980277,912.865763,49145000
2026-02-02,903.567869,932.294261,887.253809,915.760069,8849768
2026-02-03,912.328397,927.517196,894.879684,910.030222,21577913
